u,theta_d,rho,vel,,u,delta_u,x,y,theta_d,,
1422.6,-4.100911729,-0.002249919,16.66666667,,1422.6,0.100633506,-181.0431256,-841.6792206,-4.100911729,,
1422.7,-4.102035391,-0.005597112,16.66666667,,1422.7,0.100876421,-181.1010365,-841.5966229,-4.102035391,,
1422.8,-4.103236794,-0.006027766,16.66666667,,1422.8,0.099880967,-181.158284,-841.5147759,-4.103236794,,
1422.9,-4.104129788,-0.004472933,16.66666667,,1422.9,0.099430531,-181.2151754,-841.4332296,-4.104129788,,
1423,-4.104953514,-0.004116319,16.66666667,,1423,0.100213366,-181.2724413,-841.3509901,-4.104953514,,
1423.1,-4.106283436,-0.006666999,16.66666667,,1423.1,0.099898984,-181.32946,-841.2689616,-4.106283436,,
1423.2,-4.107276813,-0.00496185,16.66666667,,1423.2,0.099579399,-181.3861875,-841.18712,-4.107276813,,
1423.3,-4.108010697,-0.003646495,16.66666667,,1423.3,0.100623476,-181.4434276,-841.1043634,-4.108010697,,
1423.4,-4.109408572,-0.006924927,16.66666667,,1423.4,0.100633945,-181.5006129,-841.0215562,-4.109408572,,
1423.5,-4.110486228,-0.005350592,16.66666667,,1423.5,0.101227333,-181.5580189,-840.9381804,-4.110486228,,
1423.6,-4.111152586,-0.003343569,16.66666667,,1423.6,0.100181406,-181.6147428,-840.8556049,-4.111152586,,
1423.7,-4.112533245,-0.00693418,16.66666667,,1423.7,0.099114051,-181.6708079,-840.7738718,-4.112533245,,
1423.8,-4.11404196,-0.007535442,16.66666667,,1423.8,0.099995146,-181.7272575,-840.6913341,-4.11404196,,
1423.9,-4.114953169,-0.0045562,16.66666667,,1423.9,0.100220772,-181.7837096,-840.6085249,-4.114953169,,
1424,-4.114981711,-0.000143337,16.66666667,,1424,0.0997724,-181.839834,-840.526035,-4.114981711,,
1424.1,-4.116326868,-0.006745153,16.66666667,,1424.1,0.099355609,-181.8957216,-840.4438881,-4.116326868,,
1424.2,-4.118412937,-0.010349933,16.66666667,,1424.2,0.100070001,-181.9518997,-840.3610749,-4.118412937,,
1424.3,-4.118290865,0.000604613,16.66666667,,1424.3,0.101483851,-182.0086962,-840.276973,-4.118290865,,
1424.4,-4.119102796,-0.004051449,16.66666667,,1424.4,0.100416136,-182.0649053,-840.1937628,-4.119102796,,
1424.5,-4.12130383,-0.010992566,16.66666667,,1424.5,0.099988796,-182.1208079,-840.1108613,-4.12130383,,
1424.6,-4.122536912,-0.006185024,16.66666667,,1424.6,0.100240571,-182.1766682,-840.0276279,-4.122536912,,
1424.7,-4.123678819,-0.00573816,16.66666667,,1424.7,0.099125178,-182.2318054,-839.9452526,-4.123678819,,
1424.8,-4.123750075,-0.000354893,16.66666667,,1424.8,0.09987704,-182.287266,-839.8621891,-4.123750075,,
1424.9,-4.124821928,-0.005335779,16.66666667,,1424.9,0.100905838,-182.3432919,-839.778266,-4.124821928,,
1425,-4.125961181,-0.00570757,16.66666667,,1425,0.09997443,-182.3987115,-839.6950581,-4.125961181,,
1425.1,-4.127058642,-0.005476692,16.66666667,,1425.1,0.099629521,-182.4538454,-839.6120744,-4.127058642,,
1425.2,-4.128428015,-0.006805963,16.66666667,,1425.2,0.100757906,-182.5095116,-839.5280897,-4.128428015,,
1425.3,-4.129286671,-0.004291426,16.66666667,,1425.3,0.100444046,-182.5648897,-839.4442907,-4.129286671,,
1425.4,-4.130141079,-0.004270494,16.66666667,,1425.4,0.099642353,-182.6197544,-839.3611134,-4.130141079,,
1425.5,-4.131112676,-0.004838982,16.66666667,,1425.5,0.100430106,-182.6749812,-839.2772313,-4.131112676,,
1425.6,-4.132536732,-0.007111545,16.66666667,,1425.6,0.100355301,-182.7300854,-839.1933581,-4.132536732,,
1425.7,-4.1331538,-0.003084442,16.66666667,,1425.7,0.099890429,-182.7848154,-839.1097954,-4.1331538,,
1425.8,-4.134464706,-0.006556281,16.66666667,,1425.8,0.100167701,-182.8396456,-839.0259669,-4.134464706,,
1425.9,-4.135442917,-0.004909047,16.66666667,,1425.9,0.099778964,-182.8941535,-838.9423922,-4.135442917,,
1426,-4.136725536,-0.006394346,16.66666667,,1426,0.099487983,-182.9484209,-838.8590081,-4.136725536,,
1426.1,-4.13761193,-0.004400835,16.66666667,,1426.1,0.101098396,-183.003458,-838.7742036,-4.13761193,,
1426.2,-4.138647655,-0.005172951,16.66666667,,1426.2,0.100316624,-183.0579949,-838.6900065,-4.138647655,,
1426.3,-4.140032999,-0.006946129,16.66666667,,1426.3,0.099902706,-183.1122199,-838.6061006,-4.140032999,,
1426.4,-4.140403502,-0.001861893,16.66666667,,1426.4,0.099538407,-183.1661313,-838.5224259,-4.140403502,,
1426.5,-4.141864586,-0.007307113,16.66666667,,1426.5,0.099454361,-183.2199662,-838.4388019,-4.141864586,,
1426.6,-4.142844172,-0.004885654,16.66666667,,1426.6,0.100499291,-183.2742432,-838.3542199,-4.142844172,,
1426.7,-4.143635669,-0.003960412,16.66666667,,1426.7,0.100003381,-183.3281699,-838.2700024,-4.143635669,,
1426.8,-4.14505401,-0.007056415,16.66666667,,1426.8,0.099848669,-183.3819466,-838.1858726,-4.14505401,,
1426.9,-4.145674404,-0.003075411,16.66666667,,1426.9,0.101151603,-183.4363041,-838.1005678,-4.145674404,,
1427,-4.146691541,-0.005085556,16.66666667,,1427,0.10057554,-183.4902994,-838.0157153,-4.146691541,,
1427.1,-4.148176084,-0.00744142,16.66666667,,1427.1,0.099429532,-183.5435941,-837.9317754,-4.148176084,,
1427.2,-4.148785125,-0.00304226,16.66666667,,1427.2,0.100067719,-183.5971054,-837.8472172,-4.148785125,,
1427.3,-4.149851686,-0.005328853,16.66666667,,1427.3,0.100125951,-183.6505963,-837.7625772,-4.149851686,,
1427.4,-4.150859515,-0.005036031,16.66666667,,1427.4,0.100022271,-183.7039416,-837.6779679,-4.150859515,,
1427.5,-4.152184988,-0.006641869,16.66666667,,1427.5,0.10010152,-183.7572438,-837.5932378,-4.152184988,,
1427.6,-4.153376414,-0.005976741,16.66666667,,1427.6,0.099461754,-183.8100937,-837.5089791,-4.153376414,,
1427.7,-4.154845608,-0.007320074,16.66666667,,1427.7,0.099881902,-183.863066,-837.4243013,-4.154845608,,
1427.8,-4.154887081,-0.00020662,16.66666667,,1427.8,0.100825698,-183.9164132,-837.3387449,-4.154887081,,
1427.9,-4.155307608,-0.00210804,16.66666667,,1427.9,0.099893773,-183.9692638,-837.2539771,-4.155307608,,
1428,-4.158215259,-0.014508482,16.66666667,,1428,0.099593329,-184.0219199,-837.1694421,-4.158215259,,
1428.1,-4.158693059,-0.002374252,16.66666667,,1428.1,0.100817142,-184.074974,-837.0837137,-4.158693059,,
1428.2,-4.159286148,-0.002971461,16.66666667,,1428.2,0.100425131,-184.127781,-836.9982934,-4.159286148,,
1428.3,-4.161051598,-0.008870437,16.66666667,,1428.3,0.099169865,-184.1798779,-836.9139099,-4.161051598,,
1428.4,-4.161085496,-0.000169049,16.66666667,,1428.4,0.099856458,-184.2321854,-836.8288497,-4.161085496,,
1428.5,-4.161356976,-0.001353433,16.66666667,,1428.5,0.100663798,-184.2849129,-836.7431,-4.161356976,,
1428.6,-4.163646062,-0.011434757,16.66666667,,1428.6,0.099922692,-184.3372291,-836.6579674,-4.163646062,,
1428.7,-4.16536596,-0.00857287,16.66666667,,1428.7,0.100263964,-184.3895283,-836.5724241,-4.16536596,,
1428.8,-4.166291527,-0.004625568,16.66666667,,1428.8,0.10035702,-184.4417287,-836.4867115,-4.166291527,,
1428.9,-4.166167247,0.00062208,16.66666667,,1428.9,0.099741172,-184.4935299,-836.4014769,-4.166167247,,
1429,-4.167196637,-0.005137246,16.66666667,,1429,0.100040342,-184.5454971,-836.3159931,-4.167196637,,
1429.1,-4.169109438,-0.009550401,16.66666667,,1429.1,0.10033735,-184.5975303,-836.2302019,-4.169109438,,
1429.2,-4.169528998,-0.002095501,16.66666667,,1429.2,0.099947555,-184.6491978,-836.144645,-4.169528998,,
1429.3,-4.170681775,-0.005771241,16.66666667,,1429.3,0.1002718,-184.7009969,-836.0587888,-4.170681775,,
1429.4,-4.171525243,-0.004237765,16.66666667,,1429.4,0.099473326,-184.7522853,-835.9735571,-4.171525243,,
1429.5,-4.172522738,-0.004995314,16.66666667,,1429.5,0.099562879,-184.8035479,-835.8882054,-4.172522738,,
1429.6,-4.174262995,-0.008655936,16.66666667,,1429.6,0.10012329,-184.8550134,-835.8023219,-4.174262995,,
1429.7,-4.175066608,-0.003982472,16.66666667,,1429.7,0.10092449,-184.90674,-835.715661,-4.175066608,,
1429.8,-4.175568385,-0.002507508,16.66666667,,1429.8,0.100862866,-184.9583654,-835.6290115,-4.175568385,,
1429.9,-4.176529495,-0.004839341,16.66666667,,1429.9,0.099247097,-185.009121,-835.5437246,-4.176529495,,
1430,-4.178102227,-0.007894535,16.66666667,,1430,0.099356372,-185.0598504,-835.458295,-4.178102227,,
1430.1,-4.178792696,-0.003452109,16.66666667,,1430.1,0.099861491,-185.1107026,-835.372351,-4.178792696,,
1430.2,-4.179419541,-0.003130357,16.66666667,,1430.2,0.100151983,-185.1616432,-835.2861218,-4.179419541,,
1430.3,-4.181141103,-0.008597718,16.66666667,,1430.3,0.100095423,-185.212501,-835.1999094,-4.181141103,,
1430.4,-4.182676981,-0.007654979,16.66666667,,1430.4,0.100139234,-185.2632325,-835.1135718,-4.182676981,,
1430.5,-4.183660758,-0.004899261,16.66666667,,1430.5,0.100498564,-185.3140129,-835.0268463,-4.183660758,,
1430.6,-4.184156766,-0.002486349,16.66666667,,1430.6,0.100302589,-185.3646091,-834.9402401,-4.184156766,,
1430.7,-4.185569166,-0.007090709,16.66666667,,1430.7,0.099189834,-185.4146015,-834.8545699,-4.185569166,,
1430.8,-4.186127925,-0.002783042,16.66666667,,1430.8,0.100000417,-185.4648804,-834.7681285,-4.186127925,,
1430.9,-4.18714667,-0.005075818,16.66666667,,1430.9,0.100772276,-185.5154987,-834.6809916,-4.18714667,,
1431,-4.18862431,-0.007383218,16.66666667,,1431,0.099933256,-185.5656075,-834.5945291,-4.18862431,,
1431.1,-4.189683251,-0.005284812,16.66666667,,1431.1,0.10020181,-185.6157228,-834.5077601,-4.189683251,,
1431.2,-4.189986898,-0.001522791,16.66666667,,1431.2,0.100172587,-185.6657316,-834.4209634,-4.189986898,,
1431.3,-4.191097978,-0.005568919,16.66666667,,1431.3,0.099228946,-185.7152432,-834.3349693,-4.191097978,,
1431.4,-4.192283837,-0.005916996,16.66666667,,1431.4,0.100285526,-185.7651854,-834.248004,-4.192283837,,
1431.5,-4.192966196,-0.003417682,16.66666667,,1431.5,0.100130112,-185.8149472,-834.1611144,-4.192966196,,
1431.6,-4.194502412,-0.007679927,16.66666667,,1431.6,0.099525537,-185.8643496,-834.0747157,-4.194502412,,
1431.7,-4.195568131,-0.005302617,16.66666667,,1431.7,0.100504408,-185.9141038,-833.9873907,-4.195568131,,
1431.8,-4.197054238,-0.007426073,16.66666667,,1431.8,0.100475452,-185.9637506,-833.9000379,-4.197054238,,
1431.9,-4.197595865,-0.002718734,16.66666667,,1431.9,0.099644673,-186.0128581,-833.8133343,-4.197595865,,
1432,-4.198207316,-0.00306527,16.66666667,,1432,0.099575755,-186.0618847,-833.7266641,-4.198207316,,
1432.1,-4.199258131,-0.005262879,16.66666667,,1432.1,0.099901287,-186.1110184,-833.6396805,-4.199258131,,
1432.2,-4.200749363,-0.007459883,16.66666667,,1432.2,0.099764257,-186.1599934,-833.5527647,-4.200749363,,
1432.3,-4.201732515,-0.004905217,16.66666667,,1432.3,0.100135914,-186.2090207,-833.4654519,-4.201732515,,
1432.4,-4.202848904,-0.005582907,16.66666667,,1432.4,0.100293797,-186.2580393,-833.3779532,-4.202848904,,
1432.5,-4.204224258,-0.006883169,16.66666667,,1432.5,0.099671817,-186.3066568,-833.2909428,-4.204224258,,
1432.6,-4.204656151,-0.002152458,16.66666667,,1432.6,0.100142281,-186.3553835,-833.2034546,-4.204656151,,
1432.7,-4.205487493,-0.004144547,16.66666667,,1432.7,0.100508778,-186.4042506,-833.1156251,-4.205487493,,
1432.8,-4.206964489,-0.007397329,16.66666667,,1432.8,0.100078131,-186.4528356,-833.0281315,-4.206964489,,
1432.9,-4.207695985,-0.003665859,16.66666667,,1432.9,0.099587983,-186.501054,-832.9409951,-4.207695985,,
1433,-4.208305423,-0.00304527,16.66666667,,1433,0.099954764,-186.549386,-832.8535024,-4.208305423,,
1433.1,-4.209623255,-0.006603371,16.66666667,,1433.1,0.100171594,-186.5977694,-832.7657904,-4.209623255,,
1433.2,-4.21097209,-0.006750847,16.66666667,,1433.2,0.099397977,-186.6456644,-832.6786926,-4.21097209,,
1433.3,-4.211952959,-0.00488443,16.66666667,,1433.3,0.100404334,-186.6939256,-832.5906478,-4.211952959,,
1433.4,-4.212461189,-0.002544091,16.66666667,,1433.4,0.100411177,-186.7421037,-832.5025497,-4.212461189,,
1433.5,-4.213710077,-0.006270486,16.66666667,,1433.5,0.099357444,-186.7897319,-832.4153519,-4.213710077,,
1433.6,-4.215277476,-0.007827751,16.66666667,,1433.6,0.099811873,-186.8374685,-832.3276956,-4.215277476,,
1433.7,-4.215816921,-0.00269292,16.66666667,,1433.7,0.100424282,-186.8853597,-832.2394263,-4.215816921,,
1433.8,-4.216222147,-0.002027515,16.66666667,,1433.8,0.09989538,-186.9329513,-832.1515962,-4.216222147,,
1433.9,-4.218638738,-0.012091223,16.66666667,,1433.9,0.099967839,-186.9805418,-832.0636831,-4.218638738,,
1434,-4.219510309,-0.004367032,16.66666667,,1434,0.099895442,-187.0278854,-831.975719,-4.219510309,,
1434.1,-4.219847577,-0.001686648,16.66666667,,1434.1,0.099684278,-187.0750524,-831.8878997,-4.219847577,,
1434.2,-4.220890917,-0.005197978,16.66666667,,1434.2,0.100279417,-187.1224712,-831.7995401,-4.220890917,,
1434.3,-4.221704281,-0.004073048,16.66666667,,1434.3,0.100440907,-187.169874,-831.7109887,-4.221704281,,
1434.4,-4.223604996,-0.009534823,16.66666667,,1434.4,0.09925325,-187.2166451,-831.6234463,-4.223604996,,
1434.5,-4.224258662,-0.003256629,16.66666667,,1434.5,0.100091234,-187.2636432,-831.5350753,-4.224258662,,
1434.6,-4.224950608,-0.00346165,16.66666667,,1434.6,0.100627456,-187.310835,-831.4462,-4.224950608,,
1434.7,-4.225951154,-0.005035301,16.66666667,,1434.7,0.099261656,-187.3573256,-831.3584988,-4.225951154,,
1434.8,-4.226971528,-0.005121992,16.66666667,,1434.8,0.099444492,-187.4038139,-831.2705895,-4.226971528,,
1434.9,-4.227545006,-0.002870386,16.66666667,,1434.9,0.099769893,-187.4503643,-831.182345,-4.227545006,,
1435,-4.229445995,-0.009492512,16.66666667,,1435,0.100021172,-187.4969812,-831.0938515,-4.229445995,,
1435.1,-4.230611621,-0.005815038,16.66666667,,1435.1,0.100240837,-187.5435318,-831.005075,-4.230611621,,
1435.2,-4.231156577,-0.002721822,16.66666667,,1435.2,0.100209353,-187.5899643,-830.9162722,-4.231156577,,
1435.3,-4.23279684,-0.008196441,16.66666667,,1435.3,0.100008218,-187.6362553,-830.8276224,-4.23279684,,
1435.4,-4.232726243,0.000353314,16.66666667,,1435.4,0.100110666,-187.6824481,-830.7388059,-4.232726243,,
1435.5,-4.233729016,-0.005030281,16.66666667,,1435.5,0.099702913,-187.728459,-830.6503544,-4.233729016,,
1435.6,-4.235883255,-0.010799763,16.66666667,,1435.6,0.099644335,-187.7743542,-830.5619088,-4.235883255,,
1435.7,-4.236242442,-0.001798869,16.66666667,,1435.7,0.099826684,-187.8201424,-830.4732025,-4.236242442,,
1435.8,-4.236580047,-0.001689965,16.66666667,,1435.8,0.099847116,-187.8659081,-830.3844616,-4.236580047,,
1435.9,-4.238745076,-0.010827852,16.66666667,,1435.9,0.099923225,-187.9116787,-830.2956376,-4.238745076,,
1436,-4.23981523,-0.005351425,16.66666667,,1436,0.100026733,-187.9573041,-830.2066226,-4.23981523,,
1436.1,-4.240623927,-0.004042394,16.66666667,,1436.1,0.099948931,-188.0027988,-830.1176281,-4.240623927,,
1436.2,-4.241408861,-0.003915909,16.66666667,,1436.2,0.100104906,-188.0482924,-830.0284579,-4.241408861,,
1436.3,-4.242824567,-0.007075321,16.66666667,,1436.3,0.100342491,-188.0938238,-829.9390403,-4.242824567,,
1436.4,-4.243186537,-0.001813368,16.66666667,,1436.4,0.099748311,-188.1389597,-829.8500882,-4.243186537,,
1436.5,-4.243653097,-0.002336925,16.66666667,,1436.5,0.099863755,-188.1841156,-829.7610168,-4.243653097,,
1436.6,-4.245907147,-0.011265147,16.66666667,,1436.6,0.099783097,-188.2291935,-829.6719963,-4.245907147,,
1436.7,-4.246661408,-0.003769937,16.66666667,,1436.7,0.10030755,-188.2743065,-829.582406,-4.246661408,,
1436.8,-4.246874565,-0.001070677,16.66666667,,1436.8,0.099764848,-188.3191082,-829.4932666,-4.246874565,,
1436.9,-4.248733355,-0.009306029,16.66666667,,1436.9,0.099321975,-188.3636921,-829.4045134,-4.248733355,,
1437,-4.250112295,-0.006881961,16.66666667,,1437,0.100418414,-188.4086013,-829.3146968,-4.250112295,,
1437.1,-4.250237305,-0.000627078,16.66666667,,1437.1,0.099951796,-188.4531785,-829.225236,-4.250237305,,
1437.2,-4.250948202,-0.003553814,16.66666667,,1437.2,0.09940183,-188.4974993,-829.1362619,-4.250948202,,
1437.3,-4.25256815,-0.008081085,16.66666667,,1437.3,0.100635915,-188.5423063,-829.0461513,-4.25256815,,
1437.4,-4.253184977,-0.003107198,16.66666667,,1437.4,0.099825693,-188.5866077,-828.9566943,-4.253184977,,
1437.5,-4.254653487,-0.007386976,16.66666667,,1437.5,0.098689924,-188.6303505,-828.8682281,-4.254653487,,
1437.6,-4.256526305,-0.009334538,16.66666667,,1437.6,0.100107293,-188.6745897,-828.7784263,-4.256526305,,
1437.7,-4.25608843,0.00218472,16.66666667,,1437.7,0.10052584,-188.7188449,-828.688166,-4.25608843,,
1437.8,-4.257093759,-0.005041752,16.66666667,,1437.8,0.09990033,-188.762864,-828.5984866,-4.257093759,,
1437.9,-4.258577725,-0.007430518,16.66666667,,1437.9,0.099500491,-188.8066171,-828.5091221,-4.258577725,,
1438,-4.260210982,-0.008132341,16.66666667,,1438,0.100211864,-188.8505494,-828.4190534,-4.260210982,,
1438.1,-4.26062391,-0.002062237,16.66666667,,1438.1,0.100622835,-188.8945141,-828.3285434,-4.26062391,,
1438.2,-4.26128834,-0.003336509,16.66666667,,1438.2,0.09961031,-188.9379994,-828.2389262,-4.26128834,,
1438.3,-4.262950505,-0.008337089,16.66666667,,1438.3,0.099529004,-188.9813897,-828.1493533,-4.262950505,,
1438.4,-4.264246213,-0.006493581,16.66666667,,1438.4,0.099840988,-189.0247666,-828.0594274,-4.264246213,,
1438.5,-4.264510342,-0.001326934,16.66666667,,1438.5,0.099695715,-189.067964,-827.9695763,-4.264510342,,
1438.6,-4.26482421,-0.001567582,16.66666667,,1438.6,0.099356112,-189.1109906,-827.8800199,-4.26482421,,
1438.7,-4.265817628,-0.004948256,16.66666667,,1438.7,0.100868252,-189.1546435,-827.7890868,-4.265817628,,
1438.8,-4.267715187,-0.009536747,16.66666667,,1438.8,0.099893102,-189.1977849,-827.6989899,-4.267715187,,
1438.9,-4.268930114,-0.006085049,16.66666667,,1438.9,0.099080252,-189.2404056,-827.6095451,-4.268930114,,
1439,-4.270027646,-0.005471516,16.66666667,,1439,0.100577457,-189.28356,-827.5186962,-4.270027646,,
1439.1,-4.270691402,-0.003334699,16.66666667,,1439.1,0.100012685,-189.3263729,-827.4283104,-4.270691402,,
1439.2,-4.271750941,-0.005331382,16.66666667,,1439.2,0.099032519,-189.3687068,-827.3387823,-4.271750941,,
1439.3,-4.272723656,-0.004890197,16.66666667,,1439.3,0.099703729,-189.4112321,-827.2486023,-4.272723656,,
1439.4,-4.27423505,-0.007586054,16.66666667,,1439.4,0.099207624,-189.4534585,-827.1588299,-4.27423505,,
1439.5,-4.27473578,-0.002497889,16.66666667,,1439.5,0.100025572,-189.4958962,-827.0682531,-4.27473578,,
1439.6,-4.274295525,0.002196695,16.66666667,,1439.6,0.100435798,-189.5384624,-826.9772835,-4.274295525,,
1439.7,-4.276391479,-0.010463026,16.66666667,,1439.7,0.099981438,-189.5808759,-826.8867441,-4.276391479,,
1439.8,-4.278164579,-0.008847815,16.66666667,,1439.8,0.100338658,-189.6232504,-826.7957922,-4.278164579,,
1439.9,-4.278644529,-0.002403176,16.66666667,,1439.9,0.10006111,-189.6653468,-826.7050171,-4.278644529,,
1440,-4.278945924,-0.0015145,16.66666667,,1440,0.099653688,-189.7072284,-826.6145915,-4.278945924,,
1440.1,-4.281197967,-0.011328214,16.66666667,,1440.1,0.099352629,-189.7489563,-826.5244265,-4.281197967,,
1440.2,-4.282556829,-0.006832974,16.66666667,,1440.2,0.099446805,-189.7905204,-826.4340822,-4.282556829,,
1440.3,-4.281879029,0.003386626,16.66666667,,1440.3,0.099421617,-189.8319512,-826.3437044,-4.281879029,,
1440.4,-4.283059832,-0.005885944,16.66666667,,1440.4,0.100718782,-189.8739846,-826.2521759,-4.283059832,,
1440.5,-4.285073957,-0.010115165,16.66666667,,1440.5,0.099895275,-189.9155671,-826.1613466,-4.285073957,,
1440.6,-4.285864394,-0.003961865,16.66666667,,1440.6,0.099224052,-189.9566884,-826.0710446,-4.285864394,,
1440.7,-4.286813802,-0.004728189,16.66666667,,1440.7,0.100287337,-189.9981782,-825.9797421,-4.286813802,,
1440.8,-4.287412941,-0.002999667,16.66666667,,1440.8,0.100509944,-190.0396732,-825.8881975,-4.287412941,,
1440.9,-4.288172885,-0.003837232,16.66666667,,1440.9,0.099225331,-190.0805837,-825.7977984,-4.288172885,,
1441,-4.289816475,-0.008253318,16.66666667,,1441,0.098819385,-190.1212584,-825.7077382,-4.289816475,,
1441.1,-4.291180676,-0.006805215,16.66666667,,1441.1,0.100323566,-190.1624019,-825.6162394,-4.291180676,,
1441.2,-4.291065101,0.000579241,16.66666667,,1441.2,0.100140525,-190.2033457,-825.5248516,-4.291065101,,
1441.3,-4.292410084,-0.006728676,16.66666667,,1441.3,0.099387505,-190.2439921,-825.4341557,-4.292410084,,
1441.4,-4.294588798,-0.010852577,16.66666667,,1441.4,0.100500763,-190.2849704,-825.3423887,-4.294588798,,
1441.5,-4.294417157,0.000860031,16.66666667,,1441.5,0.100254629,-190.3256488,-825.2507576,-4.294417157,,
1441.6,-4.294564341,-0.000737158,16.66666667,,1441.6,0.099320607,-190.3659638,-825.1599871,-4.294564341,,
1441.7,-4.296919702,-0.011790915,16.66666667,,1441.7,0.100343248,-190.4066804,-825.068276,-4.296919702,,
1441.8,-4.298268796,-0.006783101,16.66666667,,1441.8,0.099417439,-190.4468072,-824.9773163,-4.298268796,,
1441.9,-4.298766499,-0.002488866,16.66666667,,1441.9,0.099472982,-190.4868336,-824.8862517,-4.298766499,,
1442,-4.299330989,-0.00282027,16.66666667,,1442,0.100499104,-190.5272271,-824.7942276,-4.299330989,,
